id,mark_x,mark_com,jiaoyiduifang,price,method,mark_y,_merge
15606210,24%股权,上海嘉事明伦医疗器材有限公司,张泽军,71424576.0,收益法,,left_only
15606210,24%股权,深圳嘉事康元医疗器械有限公司,郭振喜、杨波,84446400.0,收益法,,left_only
15606210,24%股权,嘉事嘉成医疗器械武汉有限公司,谢东华、李燕,26736000.0,收益法,,left_only
15606210,29%股权,北京嘉事爱格医疗器械有限公司,王兴国、苏海军、张捷,40977000.0,收益法,,left_only
15606210,24%股权,四川嘉事馨顺和医疗器械有限公司,张斌、沈珍,74688000.0,收益法,,left_only
15606210,24%股权,浙江嘉事杰博医疗器械有限公司,吕文杰、姚海,65716800.0,收益法,,left_only
15606210,24%股权,上海嘉事嘉意医疗器材有限公司,宣洁伟、李繁华,108333600.0,收益法,,left_only
15606210,29%股权,安徽嘉事谊诚医疗器械贸易有限公司,王兴国、张顺、李斌,158804000.0,收益法,,left_only
15606210,24%股权,北京嘉事盛世医疗器械有限公司,解晓娟、王兴国、解长春,139870315.2,收益法,,left_only
15606210,24%股权,北京金康瑞源商贸有限公司,周焰、丁楠,22080000.0,收益法,,left_only
15606210,24%股权,北京嘉事唯众医疗器械有限公司,张川,30384000.0,收益法,,left_only
15606210,24%股权,嘉事国润(上海)医疗科技有限公司,张泽军,24672000.0,收益法,,left_only
15604926,24.1644%股权,易幻网络,樟树市牛杜投资管理中心(有限合伙),500000000.0,收益法,,left_only
15599757,100%股权,通威太阳能(合肥)有限公司,通威集团有限公司,4983668800.0,收益法,,left_only
15587477,96.03%股权,南京华苏科技股份有限公司,施伟、吴冬华、程艳云、博飞信投资、瑞经达、凯腾瑞杰、明通投资、陈大龙、李晶、吴秀兰、常杰、王计斌,1152338900.0,,,left_only
15583217,67.78%股权,瑞福锂业,王明悦、天安财险、徐明、亓亮、陈振华、张庆梅、徐冬梅、刘绪凯、陈振民、王清学、郭承云、安超、王占前、袁亮、乔建亮、曹淑青、李霞、王玉卓、庞绪甲、杨万军、王林生、苑洪国、李勇、尹建训、韩翠芬,1326250000.0,,,left_only
15583025,100%股权,升华科技,彭澎、彭澍、升华投资、西藏融睿、刘智敏、新华联、达晨创丰、国泰君安格隆、高新投资、彭正国、彭云华,2100000000.0,,,left_only
15576625,100%股权,海康科技,中电海康、滨康投资、严晨、范文、吴光荣、乐嘉龙、何东飞、童学平,721000000.0,收益法,,left_only
15575501,20.22%股权,文凯兴,八大处控股,250700800.0,资产基础法,,left_only
15575463,20.22%股权,文凯兴,八大处控股,250700800.0,,,left_only
15572083,100%股权,东方梦幻,孟宪民、王冰、沈文、温剑锋、崔雪文、荣信博、济安金信、上海允程,1290000000.0,,,left_only
15568402,100%股权,奇瑞变速箱,奇瑞股份,2600068000.0,收益法,,left_only
15557585,100%股权,一芯智能,王莉萍、王峻峰、苏爱民、兆芯投资,666000000.0,,,left_only
15549115,24.1644%股权,易幻网络,牛杜投资,500000000.0,收益法,,left_only
15545173,100%股权,韵达货运,上海罗颉思、聂腾云、陈立英、聂樟清、陈美香、上海丰科、桐庐韵科、桐庐韵嘉、上海复星创富、上海太富祥川、宁波招银、深圳富海臻界、宁波中钰、宁波云晖景盛,17760000000.0,收益法,,left_only
15540901,80%股权,银茂矿业,兴城基金,950000000.0,资产基础法,,left_only
15540610,经营性资产及负债,一机集团,北方机械控股、一机集团,,,,left_only
15536411,100%股权,藏投酒店,静安区国资委,949608614.34,资产基础法,,left_only
15536411,14.99%股权,泉州置业,厦门达沃斯,165890145.42,资产基础法,,left_only
15536411,41.21%股权,陕西国锂,上海明捷、厦门西咸、厦门国锂、国能工业、东方国金、国能矿业,82949596.39,资产基础法,,left_only
15531721,水泥主业相关的业务、资产和负债(包括所持有的狮头中联51%的股权),太原狮头水泥股份有限公司,狮头集团,471050000.0,资产基础法,,left_only
15531595,85.40%股权,正泰新能源开发,正泰集团、正泰新能源投资、上海联和、 Treasure Bay、通祥投资、浙景投资、君彤鸿璟、南存辉、仇展炜、周承军、金建波、李崇卫、谢宝强、黄启银、沈道军、罗易、胡远东、朱晓霞、袁艳辉、李栋荧,8048124900.0,收益法,,left_only
15531595,100%股权,乐清祥如,南存辉、朱信敏、林黎明、王永才、程南征、倪彩荣、倪庆环、杨玉霜、郑有义、王仁远、寿国春、高仁春、叶松仟、黄星金、施成法、李红、黄云斌、李忠强、陈柯亦、包蓓惠、吴荣参、王良平、金仁进、叶向荣、金川钧、翁志明、过润之、朱信善、杨宣才、秦伟锋、李金辉、郑乐英、陈永平、郑文松、郑建鸣、叶文林、陈星孟、周华、张苏叶、陈百乐、林发云、胡志像、蔡碎妹、郑云峰、徐汉秋、黄林玉、董勇,538656400.0,资产基础法,,left_only
15531595,100%股权,乐清展图,徐志武、陈国良、仇展炜、黄李忠、金炘、陈建克、朱信阳、高亦强、朱宝新、张微微、胡新宇、张璐、黄永钦、陈建强、胡万伍、吴建平、吴建敏、吴万雄、郑爱珍、王建清、吴建芳、吴建玲、李南、胡琦莹、林建新、周敬东、陈珠献、钱旭光、倪仕灿、周炳辉、陈庆更、叶崇银、朱益忠、黄永余、林智生、陈国际、陈庆来、徐也洁、金萍、宋国峙、赵兰芬、朱筱秋、高小珍、吴晓东、吴元丹,279496000.0,资产基础法,,left_only
15531595,100%股权,乐清逢源,吴炳池、陈景城、张帆、南存辉、张智寰、潘性莲、南笑鸥、南尔、南金侠、叶建丹、郑春林、吴旭升、吴依娜、吴丽娜、赵丽娜、朱爱忠、郑志东、陈宣富、赵志芬、陈业欣、郑孟印、卢锡林、胡二敏、仲逸华、王莲英、李银良、王晨怡、金小阳、吴华荣、倪月华、季瑛、林芬芬、王一路、陈晓玲、洪宝妹、俞武、朱洁文、赵微微、包秀根、张惟峰、朱虹、潘丽珠、王鹏举、王竹芳、朱信敏,237975300.0,资产基础法,,left_only
15531595,100%股权,杭州泰库,王永才、柯丽华、张晓原、陈卉、陆川、陈源、金秀华、胡子洛、吴红宇、施曼野、戈悟觉、包正、林齐、陈雷、吴敏洁、陆秀峻,266687700.0,资产基础法,,left_only
15531411,100%股权,海康科技,中电海康、滨康投资、严晨、范文、吴光荣、乐嘉龙、何东飞、童学平,721000000.0,资产基础法,,left_only
15527701,100%股权,中船九院,中船集团,,,,left_only
15527701,20%股权,常熟梅李,常熟聚沙,,,,left_only
15520627,100%股权,什邡二院,嘉愈医疗、什邡康德、什邡康盛、什邡康强、什邡康裕,228000000.0,收益法,,left_only
15520627,90%股权,洋河人民医院,嘉愈医疗、金鹏置业,351000000.0,收益法,,left_only
15520627,100%股权,瑞高投资,嘉愈医疗、潍坊嘉元,413125900.0,收益法,,left_only
15516741,100%股权,金艺珠宝,黄奕彬、黄壁芬,,收益法,,left_only
15516741,100%股权,捷夫珠宝,菲利杜豪、法瑞尔,,收益法,,left_only
15516741,99.06%股权,臻宝通,张广顺、博远投资、飓风投资、黄育丰、范奕勋、郑焕坚、黄文凤、陈昱、陈峻明,,收益法,,left_only
15516741,49%股权,宝庆尚品,创禾华富,,收益法,,left_only
15516741,49%股权,贵天钻石,熙海投资、领秀投资,,收益法,,left_only
15511127,80%股权,银茂矿业,四川发展兴城股权投资基金合伙企业,950000000.0,资产基础法,,left_only
15506990,100%股权,泰一指尚,江有归、嘉兴泰一、付海鹏、盈瓯创投、维思捷朗、维思捷鼎、杭州维思、瓯联创投、华睿富华、黄金明、华睿兴华、南京捷奕、汤忠海、创东方、华睿盛银、宗佩民、银杏谷、胡敏翔,1200000000.0,收益法,,left_only
15497682,100%股权,广州市天吻娇颜化妆品有限公司,,397530800.0,成本法,,left_only
15489889,100%股权,藏投酒店,静安区国资委,949608600.0,资产基础法,,left_only
15489889,14.99%股权,泉州置业,厦门达沃斯,165890100.0,资产基础法,,left_only
15489889,41.21%股权,陕西国锂,上海明捷、厦门西咸、厦门国锂、国能工业、东方国金、国能矿业,82949600.0,资产基础法,,left_only
15489458,100%的股权,六合天融,中国节能、六合环能、天融环保、中科坤健、新余天融兴,902300000.0,收益法,,left_only
15483741,55%股权,中昌航道,上海中昌,19500000.0,,,left_only
15483741,100%股权,阳西中昌,普陀中昌,145000000.0,,,left_only
15475593,92%股权,华鑫证券,仪电集团、飞乐音响、上海贝岭,4926508000.0,市场法,,left_only
15475593,68%股权,上海择鑫置业有限公司,仪电集团,,资产基础法,,left_only
15475593,51%股权,苏州工业园区青剑湖置业有限公司,仪电集团,,资产基础法,,left_only
15475593,100%股权,上海金陵置业有限公司,仪电集团,,资产基础法,,left_only
15475593,100%股权,上海奥仑实业有限公司,仪电集团,,资产基础法,,left_only
15475593,51%股权,上海华勍企业发展有限公司,仪电集团,,资产基础法,,left_only
15475593,35%股权,上海华鑫智城科技有限公司,仪电集团,,资产基础法,,left_only
15475593,非股权类资产,上海华鑫股份有限公司,仪电集团,,资产基础法,,left_only
15475593,负债,上海华鑫股份有限公司,仪电集团,,资产基础法,,left_only
15463322,66.61%股权,上航特,河北长征汽车制造有限公司、安徽开乐汽车股份有限公司,24103900.0,资产基础法,,left_only
15463322,安徽开乐北厂区土地使用权及地上建筑物,中航黑豹,河北长征汽车制造有限公司、安徽开乐汽车股份有限公司,140072500.0,资产基础法,,left_only
15462344,100%股权,方欣科技,徐正军、王金根、北京众诚、深圳金蝶、苏州松禾、广州西域、曹锋、邓国庭,1800000000.0,,,left_only
15456910,100%股权,长城电子,中船重工集团,1060477900.0,收益法,,left_only
15456910,29.94%股权,赛思科,军民融合基金,105956200.0,资产基础法,,left_only
15456910,全部资产及负债,中电广通,中国电子,730710300.0,资产基础法,,left_only
15429701,70%股权,天象互娱,何云鹏、陈琛、航风投资、天歌投资、华旗汇晟、鼎兴量子、华弘湖泰、张普、蒙琨、周星佑、华旗汇瑞、欧姆量合、杜伟,2625000000.0,收益法,,left_only
15429701,100%股权,天象互动,何云鹏、陈琛、鼎兴量子、华弘湖泰、张普、蒙琨、周星佑、杜伟,150000000.0,资产基础法,,left_only
15429612,35%股权,泰山石膏,和达投资、新义投资、万吉投资、鸿潮投资、浩展投资、昌源投资、锦绣投资、兴和投资、顺昌投资、凡业投资、贾同春及任绪连、薛玉利、曹志强、朱腾高、吕文洋、张彦修、万广进、任雪、米为民、张建春、朱经华、李作义、杨正波、钱凯、付廷环、孟兆远、秦庆文、郝奎燕、段振涛、孟繁荣、毕忠、康志国、王力峰、岳荣亮、黄荣泉、袁传秋、徐福银、张广淼、徐国刚、陈歆阳、李秀华、刘美、张纪俊、房冬华,4195499000.0,收益法,,left_only
15429513,80%股份,Midnight Investments L.P.,Leone Holdings Ltd、 Minuit Holdings Ltd,,收益法,,left_only
15362566,电解铝生产线、配套自备电厂相关资产及负债,山东怡力电业有限公司,山东怡力电业有限公司,7160000000.0,资产基础法,,left_only
15359556,92%股权,华鑫证券,仪电集团、飞乐音响、上海贝岭,4926508000.0,市场法,,left_only
15359556,房地产开发业务资产及负债,华鑫股份,仪电集团,929233500.0,资产基础法,,left_only
15343380,100%股权,常康环保,周一、姜前、秦全新、李洪春、阙元龙,726000000.0,收益法,,left_only
15332398,100%的股权,博康智能网络科技有限公司,博康控股、新奥资本、复星创富、英特尔、深创投、智望博浩、红土创投、海德润创投、宁波天堂硅谷、台州天堂硅谷、天堂硅谷长泰、慧添投资、信添投资、岚韵电子、张滔、杨志诚、杨宇、田志伟、李璞、田广、张善海、庞,1650000000.0,收益法,,left_only
15318952,100%的股权,常州华威新材料有限公司,华威集团、香港盈昱、宝生投资、吉泰龙,350000000.0,收益法,,left_only
15304767,85%权益,杜尔集团,Carl Schenck AG(德国卡尔申克股份公司)、 Schenck Industrie-Beteiligungen AG(瑞士申克股份公司)、 Schenck Corporation(美国,,,,left_only
15304454,资产及负债,中国航天时代电子公司,中国航天时代电子公司,,,,left_only
15304454,资产及负债,北京兴华机械厂,北京兴华机械厂,,,,left_only
15304454,资产及负债,陕西航天导航设备有限公司,陕西航天导航设备有限公司,,,,left_only
15304454,资产及负债,陕西苍松机械厂,陕西苍松机械厂,,,,left_only
15304454,58.73%股权,北京航天时代光电科技有限公司,中国航天时代电子公司,,,,left_only
15304454,76.26%股权,北京航天时代惯性仪表科技有限公司,中国航天时代电子公司,,,,left_only
15304454,50%股权,北京航天时代激光导航技术有限责任公司,中国航天时代电子公司,,,,left_only
15304454,100%股权,航天电工集团有限公司,上海电缆研究所,,,,left_only
15267754,94.4894%的股权,中技桩业,上海轶鹏投资管理有限公司,2416094000.0,收益法,,left_only
15264246,100%股权,常康环保,周一、姜前、秦全新、李洪春、阙元龙,726000000.0,收益法,,left_only
15259498,100%股权,圣济堂,渔阳公司,1970000000.0,,,left_only
15199975,100.00%股权,航逸科技,中航地产,,,,left_only
15199975,100.00%股权,成都航逸,中航地产,,,,left_only
15199975,100.00%股权,江苏中航地产,中航地产,,,,left_only
15199975,100.00%股权,九江中航地产,中航地产,,,,left_only
